Entity,Code,Year,2024,2023,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988,1987,1986,1985,1984,1983,1982,1981,1980,1979,1978,1977,1976,1975,1974,1973,1972,1971,1970,1969,1968,1967,1966,1965,1964,1963,1962,1961,1960,1959,1958,1956,1954,1952,1957,1955,1953,1951,1950
Afghanistan,AFG,10,,14.7694025,13.644796,12.373524,11.602096,14.291636,12.208284,14.885661,13.50453,14.52829,13.693252,14.341365,12.653468,13.613866,15.048002,11.930395,14.460286,10.8927,16.289965,13.779021,11.211538,13.941108,14.800076,14.135634,13.341946,13.703769,13.222129,13.319782,11.71375,12.306336,10.995516,10.443471,11.718878,11.064701,12.561999,13.09224,12.055669,10.692453,13.553611,11.859786,10.725868,11.71234,12.651084,10.9419365,13.330273,14.740856,13.081661,14.329432,13.104775,11.800747,9.776271,12.3950205,11.955361,12.23875,13.250407,13.806317,11.880837,11.12773,11.396854,14.610397,9.698063,14.049584,11.009641,10.942572,12.345434,14.48498,12.156435,11.648693,10.837321,11.739846,11.126327,11.457289,10.900578,15.258046,12.782845
Afghanistan,AFG,11,,9.239915,7.2230663,5.9508095,5.030137,4.555547,6.6199565,7.5290127,5.924332,5.369497,5.263745,5.849739,6.2664914,6.874884,6.780558,6.07031,6.071733,8.892983,6.74925,5.596098,8.790711,4.7568083,7.1917214,7.7751045,4.6623516,5.8487134,8.092761,4.981689,3.5901537,7.1541567,9.455574,6.748184,7.3419533,5.8372827,7.436115,6.096758,8.24216,7.2887387,5.927723,6.3449726,7.2891984,7.5029907,3.4596899,6.4432793,7.4017653,4.331453,4.2155323,7.2252893,3.7339613,3.9693315,5.299058,6.8538566,7.295552,7.688134,6.7627287,4.0950437,5.7761397,6.4148293,3.2314935,7.0438724,5.2060246,5.754849,3.1436465,4.174224,4.198037,4.084079,3.3242514,6.5598707,4.8687806,4.586033,3.929603,8.0657625,4.559741,6.7037215,3.6363094
Afghanistan,AFG,12,,4.125845,1.250607,2.9651203,-1.0244669,2.0110028,2.4106135,1.4433619,4.3590064,0.4303187,1.1070683,-0.19138004,-0.6188016,-1.1253552,1.2529213,0.3889242,1.2482488,-0.68398744,-1.2981616,1.8536847,1.3690344,0.48846284,0.14847207,3.398073,1.5413764,1.8230469,5.5595016,-0.26306346,0.9392198,-1.5674087,-0.21517892,1.8736402,1.8976731,2.0563896,-0.020525564,1.8535756,3.1336212,3.5740345,-1.0284846,0.1680805,-2.4456615,-0.31301084,-2.2224026,1.8751699,2.1984754,1.0389637,3.4935572,2.1597314,-0.51045454,-0.27858847,-1.5290879,-0.8767409,-1.9570268,3.937026,1.1981891,3.1131115,-0.022620052,-0.62083566,1.1303614,-0.76996773,-3.503496,-0.24854681,-0.8901491,-0.14053631,-0.52931404,-3.0238597,1.9450406,0.3206583,-0.44257686,-1.6662596,0.17583938,1.2456801,1.2270961,3.0032067,-3.3042142
Albania,ALB,1,4.993411,5.506792,2.8874507,4.4653163,3.5615563,1.1633172,4.8570404,0.09630984,3.8965437,3.278386,6.3119183,4.229094,0.66394186,3.1648526,3.807607,4.0583153,3.4903166,5.012063,0.4501278,2.330316,1.7832141,4.7978315,1.3383367,5.6534405,-1.2502527,3.2126584,4.740222,5.068162,4.0377812,2.6733284,5.070829,1.4626551,2.0608716,2.2369635,2.3516438,2.1284535,5.8991256,3.0868187,3.6541526,2.1135983,4.1440706,2.935324,3.7256498,0.1945318,1.0282398,1.4565563,2.4476557,3.7144177,2.9557617,2.2156775,3.1044552,2.6741638,4.403356,5.5477757,5.0220623,2.2492964,0.11226995,0.43053782,1.5224937,2.529832,0.8940853,0.35070395,4.5571103,2.7647026,2.896015,1.2200743,2.573815,3.5502317,0.05078316,2.9722557,1.5840662,5.786624,2.2571745,3.7283385,0.6539327
Albania,ALB,2,8.11429,4.614709,5.3496156,6.109979,6.185574,5.288304,5.040161,6.937748,8.979439,3.9566855,7.630054,5.257467,1.6184417,4.732529,4.69042,3.101897,4.5094543,6.1052914,2.784314,1.3102728,4.0819254,-0.23748037,6.9526477,4.9539127,3.7151604,1.929933,5.8926687,5.052459,3.0396428,6.4553986,4.3769507,1.7107214,2.0829353,2.1590853,6.26096,5.5205297,4.3083324,5.2008905,4.044174,1.5922095,4.5688114,1.8342928,2.844549,3.1894536,4.0705028,5.591368,5.3836055,7.727194,4.31256,2.9190574,5.435644,3.7061057,5.622476,4.0786743,4.398897,5.0622296,5.559037,2.9616516,6.621589,-0.60493225,3.104536,3.6317286,1.45619,3.0419934,4.4746695,2.193231,5.5684547,-0.18194818,1.3320212,2.8195379,5.731168,6.448089,3.2438657,5.6224766,4.652454
Albania,ALB,3,9.757257,8.6395855,5.121755,6.322316,8.372386,9.633381,8.404433,9.906429,8.197357,7.2673674,8.730952,8.1497345,8.345175,7.375333,7.1329827,6.2328515,7.998029,8.408114,6.547972,6.252826,6.9287133,5.9920945,9.128638,10.454336,5.5903487,6.9373794,4.9599543,6.764016,3.9708178,6.220155,9.056927,5.0317535,6.4966707,8.949136,9.500392,9.519747,5.946557,2.4687874,8.086894,7.0082755,6.111518,7.4703426,6.0304265,8.70124,6.7493515,8.225033,7.3375263,9.196184,6.265949,8.24531,8.103068,4.4821615,8.597497,4.2904644,6.7590356,7.076846,6.3741813,7.166522,5.433292,5.698476,7.520129,4.5220613,5.8220415,8.029154,7.00609,9.11534,4.5135016,3.6300633,7.399618,5.7344666,6.969519,6.0681643,4.730776,6.9625764,7.331039
Albania,ALB,4,13.589094,9.973794,11.018505,9.714373,11.18856,11.856045,15.058554,11.193498,13.874225,10.76488,10.995843,13.021505,11.377907,11.61703,11.973521,12.0869,11.025647,12.051201,11.769571,10.292828,11.809322,9.525909,10.960952,9.969946,12.567391,10.977043,11.644566,6.580168,10.1836,9.299136,11.038067,10.678814,10.707264,9.416333,10.80199,12.534742,10.748034,10.258538,11.920728,11.489231,9.715976,11.857433,9.818965,11.135191,8.81936,9.221045,9.782321,10.64036,10.310003,10.965031,9.662615,8.939912,11.918385,11.296575,10.844518,10.171232,12.961961,10.025288,10.86395,8.633943,10.405652,10.305359,10.943969,12.839694,10.622769,10.764357,8.866514,9.792982,9.292739,12.960573,11.253248,8.573474,11.469894,10.875032,11.488999
Albania,ALB,5,16.50121,15.474109,16.999004,15.909973,16.066612,13.520355,17.571968,15.727353,14.770963,16.892752,14.566809,16.474676,15.251288,15.185612,15.448902,16.846554,15.784419,16.41815,15.682378,16.12358,13.377292,18.243881,15.839196,16.501865,16.863585,16.733679,15.235412,15.991048,16.201422,14.454084,16.453959,15.80352,15.120123,12.165173,15.2344885,14.040775,16.03981,13.373021,16.564917,16.626839,15.250856,15.968159,15.654956,14.27573,13.005233,15.210542,13.978724,16.193602,15.26591,15.608511,13.600299,16.328022,15.173741,16.546883,13.142172,17.818394,18.12561,15.421456,13.930042,13.571078,14.438326,14.4851465,15.63129,14.403325,14.949662,14.692838,16.583845,14.592809,13.6072035,14.71778,13.569812,15.894454,14.4382715,15.617576,15.958016
Albania,ALB,6,22.883678,19.908949,22.276367,20.617367,18.529043,21.438122,19.700068,21.518246,20.426273,19.509445,19.323345,19.296417,21.638613,19.671185,19.206003,18.907753,19.86416,20.93941,18.89957,18.686186,19.245783,22.28405,20.498142,18.754385,20.391415,20.222246,20.213383,20.516867,20.09997,18.985567,19.160503,19.838753,17.943584,19.183378,18.796766,16.924704,18.568216,18.606838,18.693993,18.56196,18.06554,17.612103,20.366653,20.097668,17.917925,19.709583,18.756454,18.577904,18.065805,18.33737,18.175583,19.030825,20.24369,18.82883,18.970291,17.921535,18.79991,17.328701,18.288822,18.288008,19.414795,18.84371,18.509623,19.087631,19.217424,17.619844,18.7894,17.738432,20.366745,20.44096,20.950542,19.09537,19.325588,19.520754,20.417273
Albania,ALB,7,25.224277,24.521437,23.876564,23.942287,22.632383,22.397936,22.090134,23.784187,22.826448,24.469418,20.87602,22.125778,24.598812,21.839548,21.919683,22.25603,22.171124,23.796307,21.848724,21.839767,21.90953,23.214651,22.261429,22.223553,21.828152,22.027582,22.805996,21.37821,21.449839,22.431948,22.724392,21.253279,20.731554,20.786497,22.021215,20.909216,24.431015,23.186392,20.572899,22.140125,20.860975,21.773952,21.406279,20.299616,20.758484,20.662067,20.946455,21.9443,20.08775,20.822302,21.103708,21.416117,20.580772,20.3923,21.05814,19.830252,21.148863,21.263172,19.999556,21.507574,20.36705,22.094542,22.083345,21.29829,20.555058,20.83706,21.902342,21.910799,21.436644,23.361757,21.990345,21.186623,23.216648,21.872025,24.995653
Albania,ALB,8,24.853931,22.84827,22.855127,23.94604,23.022026,23.916683,22.672659,24.190094,22.050299,23.292566,21.995825,23.19072,23.708622,23.01501,22.908257,22.698996,22.983074,22.959507,20.908512,20.4838,20.84439,23.959547,20.438086,23.312286,22.83193,23.048813,23.62996,20.349468,21.673716,20.020985,23.358686,22.813265,23.594378,20.806534,21.405836,20.871727,23.086292,21.461773,22.327974,22.005135,19.965393,20.369799,21.617949,20.872879,21.706045,19.807575,20.471224,21.159481,17.874603,20.249733,22.192335,21.124578,20.01699,22.552128,21.307083,20.61281,19.257069,22.297905,21.306824,19.550747,20.216793,22.149555,23.906105,22.032125,22.180737,20.200687,23.083956,23.490202,21.217112,24.869787,21.54495,19.4235,21.960932,23.220806,23.662243
Albania,ALB,9,,20.577217,18.235485,18.550648,20.233494,19.38332,19.085117,17.600348,17.835022,20.059128,17.298893,17.882248,19.767885,20.951193,17.320848,18.806938,16.990673,16.575243,18.03472,17.904818,17.705036,17.33598,15.922464,16.904556,17.668562,18.990826,17.440357,18.586756,15.292696,16.477734,20.209541,17.807169,18.177483,18.500725,17.177998,17.540781,18.126377,21.27713,18.833721,18.86621,17.322573,17.51614,19.992298,17.780725,18.044254,17.372885,15.575134,16.6737,15.66201,19.67003,18.506691,19.256552,16.046085,16.13872,18.602243,18.680157,17.210083,18.073015,17.963045,17.824823,16.906986,18.822485,19.0159,19.119928,17.250805,15.988533,17.526955,19.22149,19.103014,20.12642,17.182985,17.120262,18.996506,19.68998,19.916468
Albania,ALB,10,,16.724993,14.429339,12.28583,13.826128,15.422936,15.462125,12.92123,13.761258,14.288444,13.72106,14.216809,15.27292,12.16668,12.348086,12.861552,13.624953,12.947281,14.118181,12.63086,14.950647,13.099927,12.848051,14.7221155,14.187134,14.588799,14.091766,11.428417,12.415525,12.779595,14.264335,15.341703,14.922508,13.417609,14.989697,12.094849,13.354262,14.014264,13.816974,13.200534,15.0555525,12.425714,14.042195,14.373254,13.779291,13.360569,12.097649,12.576388,14.103193,12.427584,12.116711,13.634249,9.656153,11.663452,12.38204,13.448834,13.090543,14.777867,15.453644,12.71873,13.406412,12.587354,14.1007805,14.186768,14.732109,10.719349,12.687396,12.452724,12.574661,13.185418,14.234676,13.594296,14.2692,11.498957,13.490606
Albania,ALB,11,,10.214585,10.618745,10.954294,9.008131,11.795421,10.275428,8.568459,8.725668,10.203183,10.465374,10.146203,10.810819,6.9303985,11.305308,9.109906,9.665245,7.001349,6.466263,6.9864244,7.940562,10.090708,9.73494,7.421322,10.907978,8.768707,7.273202,9.026766,9.504097,5.454247,8.689951,7.5171556,9.276861,8.83463,10.010772,7.6767154,4.096443,9.238225,7.490048,9.607989,9.287747,7.5254736,7.6553206,4.7319865,9.791909,8.595976,4.975272,9.719972,8.096679,7.611332,7.5564537,7.347485,8.6479025,8.00091,8.98377,10.307236,9.800856,9.644994,8.23123,8.429569,8.813487,10.436572,9.740272,10.080629,10.119464,7.8711295,9.342318,7.823849,7.54248,8.242795,8.945183,7.791927,6.3914843,9.370808,8.329983
Albania,ALB,12,,6.8675365,8.354135,4.68585,7.481397,6.43989,4.210938,4.8981814,2.736281,4.6096973,5.6554766,4.083798,3.4305475,4.6894135,4.964436,6.982638,5.0618606,2.7102404,4.2675543,3.8676338,5.851174,4.035211,5.1953063,-0.5664904,5.6359715,5.816388,1.2974993,4.8107147,5.32718,6.5670576,3.9764287,6.1239176,2.813122,-0.037170883,3.2916112,4.1354456,2.7145555,5.523203,1.9410264,6.337308,4.3124743,4.485253,5.9492636,5.082317,2.5913062,6.014253,6.118061,2.6911757,4.0775867,4.075625,3.7010548,4.2007146,3.491264,3.511525,4.790631,4.027611,4.227704,4.284624,3.7978117,5.280219,3.9029589,5.4583354,1.906063,4.89027,6.93643,6.4614296,6.563676,2.9458704,4.4166822,6.4354854,3.4803412,5.7425976,2.811799,4.364845,6.0482464
Algeria,DZA,1,14.559108,12.240073,11.541724,14.326959,12.158496,11.129137,13.533346,10.277235,14.308282,11.335437,13.458351,12.051108,10.805097,13.643723,14.1801815,12.093317,11.276605,13.130454,10.61397,10.070611,12.460415,12.210212,11.512332,12.463023,10.514335,11.427514,12.733281,13.344561,14.327732,10.074704,11.593498,10.2409935,10.078242,11.0047035,11.5207815,10.374665,12.713831,11.649417,11.155997,10.947066,10.924392,9.708185,11.960045,9.220952,11.932956,15.079198,12.169281,12.9136,10.0245285,9.895242,11.125725,10.05253,11.422657,11.944837,14.404997,12.774663,9.617727,10.243652,13.338632,11.103203,9.435531,13.14401,11.6478615,9.975651,10.783061,11.0609045,11.2204075,11.087839,9.300025,8.969903,8.890555,13.215345,9.128948,9.907852,9.808192
Algeria,DZA,2,16.36795,15.030638,16.002228,16.848791,16.960451,13.290318,14.444515,17.01291,16.347925,14.282203,15.352278,13.696711,11.5230875,13.795237,18.814054,14.935261,15.368608,16.517717,14.028818,12.954546,16.198423,13.640824,14.863178,13.6589775,13.511287,11.994954,15.554805,14.820567,14.163691,15.191529,13.908671,13.301215,14.645601,13.237689,15.327197,13.866309,15.545654,14.901089,15.179433,16.446781,13.008734,14.495401,13.757735,12.987321,14.854631,14.785109,16.456682,15.458515,12.319385,13.422318,13.004494,12.460486,14.36195,13.641937,14.783551,17.31992,15.166164,14.379522,16.544876,13.605582,13.772213,14.545361,12.264084,13.234545,16.193602,12.604273,14.977324,12.329179,11.873777,11.9972725,14.834873,15.476681,12.2787695,13.896241,12.602395
Algeria,DZA,3,21.021423,21.617002,19.31872,18.861702,19.920238,18.998407,20.20593,20.149633,18.108912,17.428574,18.193731,20.967617,17.999983,19.798775,21.410404,19.428053,19.618418,17.863512,19.93222,20.03955,19.194456,18.862343,19.614456,21.925201,19.391891,18.61692,17.455381,17.14882,18.774805,17.640486,19.33579,17.59265,16.924345,18.079306,19.312637,18.510414,18.056095,19.218096,17.19932,17.372229,17.626297,18.123734,17.960434,20.139132,17.947477,18.295416,18.046398,18.556517,15.174289,16.94765,17.197407,16.429382,17.38813,17.776533,18.617064,21.089853,18.21725,18.18913,16.373337,18.312815,19.871891,16.482403,17.499842,16.166918,18.465223,18.592255,18.836866,16.396637,17.012472,19.273989,18.223146,17.439848,14.466112,19.488401,16.203426
Algeria,DZA,4,24.816668,25.114582,23.613844,25.69185,25.131157,23.20499,24.4426,24.54437,26.342876,25.205576,24.706085,24.150232,23.120506,24.26966,26.031137,21.948498,24.076384,23.30942,25.855364,24.517595,23.221497,23.652952,22.796057,22.833899,24.593735,24.801516,24.856047,21.847462,22.704407,21.659801,21.432308,22.843052,21.343885,21.766254,22.713852,22.167004,24.388565,23.924454,22.6536,22.358742,23.867182,23.702477,21.4796,23.89553,23.04035,20.868273,22.083813,22.42105,21.226124,22.120255,20.08968,22.088797,21.123127,22.371538,21.318949,21.161,23.423555,21.695309,23.025238,20.454796,20.452993,22.936384,22.048735,23.331026,20.982174,22.053867,21.766506,21.628288,19.964586,20.72814,20.626802,20.962942,23.948338,23.51076,20.797808
Algeria,DZA,5,30.069328,27.684599,28.380426,30.839115,29.619642,28.68916,28.030865,30.980476,29.493174,29.609188,29.090849,28.043951,28.947283,27.79722,27.980995,27.899471,28.125065,27.402235,29.12519,30.338476,25.690847,28.758402,28.57708,27.697857,28.800436,29.787392,26.9465,27.704168,27.595404,28.85873,28.58557,27.172411,25.679222,25.142357,26.975264,27.163164,28.113388,28.67235,28.287075,26.044554,26.012543,28.347443,26.685438,27.748783,26.417292,26.508545,26.4167,26.492168,25.626118,25.744087,27.731197,29.187166,24.319681,25.226612,26.144909,27.297857,26.738955,27.70409,26.368046,26.813099,27.693848,24.084135,27.16398,28.308306,26.610588,26.295198,27.454666,26.578196,26.311888,26.084286,25.640497,27.602346,26.18075,25.855139,26.421072
Algeria,DZA,6,34.776978,32.5987,34.242527,34.50677,33.401768,33.193798,32.61715,32.911694,33.313663,32.31943,31.978992,32.20768,33.922527,31.760365,32.632145,32.72649,32.376297,32.45616,32.210762,32.147144,31.905218,32.568478,32.308975,33.020313,31.696152,33.39217,32.18679,32.67551,30.466583,31.72642,32.53725,33.17602,29.982355,31.395441,32.89543,31.149456,32.040592,32.339516,30.913834,32.613415,31.585478,31.42954,32.125824,32.124046,32.022106,30.928616,31.162193,30.70314,30.34989,30.358868,32.087536,32.2107,30.876383,30.928524,31.549183,31.030075,30.265316,30.481695,32.03783,30.029839,30.976702,29.949179,30.455263,30.508667,30.61853,31.227835,32.047764,30.687891,30.971949,32.254402,30.132038,31.244745,29.753132,30.986593,32.12969
Algeria,DZA,7,36.34693,36.700188,34.77507,36.021896,34.900063,35.55051,36.429455,34.937267,34.771893,34.233856,35.244564,34.69155,34.981617,34.70789,34.91331,35.04752,35.00315,33.970924,34.34396,35.27245,33.7171,35.25165,34.96749,34.803444,34.194935,34.701405,34.544594,34.200863,33.454212,33.869614,33.591957,33.93709,32.616737,33.925686,33.322178,33.243797,34.509815,34.325035,33.302814,33.294415,32.16888,33.851192,33.440536,33.454594,33.110302,33.119434,32.259632,33.87482,33.169186,32.6676,31.952877,33.629025,33.73828,32.839558,32.58513,31.716667,32.87379,32.598534,33.698845,33.642902,32.55352,33.20789,33.149883,32.947266,33.480476,32.945164,33.46233,32.43747,31.92764,32.95155,32.285446,33.693886,33.112484,33.069393,32.64627
Algeria,DZA,8,34.89625,34.639137,34.703125,35.187397,34.728947,34.764236,33.153015,34.442257,33.67333,34.433487,34.828808,33.066036,33.98158,33.87617,34.22329,33.862713,33.801407,33.88891,34.219814,33.967613,34.121243,33.12028,34.211468,33.714893,32.879837,34.493427,33.910275,32.992958,33.95682,34.05967,33.66681,33.01684,32.583992,33.031116,32.550564,33.368248,33.650146,33.78005,33.158005,32.70126,32.619377,33.776806,32.646706,31.60407,32.973682,33.03173,32.316135,32.706566,32.079174,31.842001,31.682909,32.233925,32.618607,32.259308,33.23366,32.5179,32.77336,32.55957,33.150562,31.505747,32.38457,32.70676,31.771172,31.984886,33.349064,32.52855,32.32076,31.800886,31.497742,32.55594,32.019543,32.784058,31.035023,32.53221,31.955994
Algeria,DZA,9,,32.068993,32.305843,32.524273,31.435003,31.429054,30.519445,30.909754,31.261742,30.71448,32.01379,30.080126,30.438251,31.569225,30.58938,29.015518,30.957027,30.938623,29.481636,30.172089,29.227448,30.301237,30.886915,31.52845,29.945974,31.520153,31.361105,29.654217,29.706636,30.161884,29.414778,29.721775,29.015694,29.765585,31.032352,30.739616,29.051207,30.033722,29.683208,29.038181,29.66046,29.616865,29.402006,29.467752,29.53239,28.587664,28.540646,28.640701,28.513655,29.62462,28.730898,28.85584,28.955791,28.782171,29.407183,29.11258,29.480125,29.35856,28.896126,27.851173,27.92556,28.504963,28.983978,28.158066,28.71868,29.749044,28.9902,28.832016,28.503746,29.764458,29.008923,29.083847,28.684242,28.37723,29.3554
